source_id
1423925144891738880
1354316781725439360
1741793131848672512
1544408185954391552
675013900808586496
2574288468193114752
2806424441155559936
3705861030402039808
931805867970626816
1535983452984751616
856603125217322240
771031807423762304
1581238389510767616
808994271735886464
1050527010369718400
3266527897980643584
1607071178983384960
1901405631377810176
604283413008060160
3111588052292454784
1353090967994366720
1412257952132392832
598037980803987456
635993401368032384
695086447645581184
1389952164034571648
3733313121328345728
1664433525237710848
724559230488694144
712794116770505344
1562498695580135680
2551969584739712000
647033803780875136
1045252245069479424
2520209362443038848
786306841433105280
1258975006038841088
1358069659724317952
2519893081051470336
2547706572002703360
1376829458398059904
1182716006272623232
3960088077455966208
1551435890619422336
1165269363784543360
3953326257039572864
1601198721739274240
2795582255777654656
1014450595048390144
2747820089142267520
1403386718657161856
1603893311205346816
1158662059111202944
3839716228801837440
707065626829966592
826099786444822656
1731812040169584128
2520987683531574144
726845359976826880
1875545942522937856
1548212088167794688
3245330378950311936
1679659356101002240
1533666575826409728
588063421770438400
2525647242012518656
1352540726848129152
3110599522622574464
302196991323142912
1328426517001742720
1542004795272200704
793233421089694848
2589216881161028224
3890788299098868352
1473753057653868800
1883749158261382272
3266236351305238144
2853800679209561600
1403188016290656768
751009391444447488
677730209924926464
1507140415425800064
3251516055273007488
708465133333447680
4022966128086388224
1429468921174361728
1505170640345181824
2855844155929347072
4463740857692620544
2644050037139326592
1602693881458314112
2510908632238509312
3685649601501328896
2486771702013668096
1546436686128945280
3899715444458652800
929053210546232448
3672078879235441920
2559683723960837376
700128086416399232
1383380894135920000
867148605663158144
3111493528652446336
881680644689105280
2507702898713126656
1395702884726040064
4456125880677425280
3083268927727775616
2696340301895558016
626343705070034432
2686057669152574080
2790045080860363648
805333413412286976
2467397555513232256
673996710817432320
1058214696887128448
1545955546708556288
3266357782915336320
3890963057023126272
3712288431780250368
1897284902314791680
299886475012173568
592596639492255488
3890257789033176192
1555724084749801856
734786509692999168
707381044931904384
2752807370806775936
2803182668559934848
807280785942808320
837469217713046272
2802716475629771136
1028964281678343808
791897548822000128
617227825963050368
2505014730222601344
632950812175652096
2574494179946617472
1566824998957250944
2507529558128561664
2813089474485827072
3246007231437284864
3889420167331373184
2507325560067457920
1225176323543428736
3670600993873484800
856107485991523456
700935093591268352
1585444571242902016
758387668517557504
1255823045503852032
2524128816454086784
844391811640427904
2873795641758526464
3843361002474467328
1680528893703916800
3981899261415147904
1022144358944429952
3890665089371492096
306400497291175808
2501769727811373952
756808082625193088
1532409357294653824
720415209820289408
948730620393683328
721179847141106816
2508248943675119488
1203555737349842304
1356892769965226496
3827971760989945856
3083104482019670656
2519229186481601408
3111515209647801472
4018102678919294976
1880174023188059264
1049257869008816640
1559460190901741056
1218179723036117888
2687652304609744640
863917488882090752
1245924485916484864
1471193875620600320
694018684416051072
3840725614835756800
3878597154687773312
721807775655141504
2548992102956916352
1679704470437504256
3998303292001857536
650616115745723904
665424162252375168
935686186240029056
1357576803637172864
1489581420888831872
3263637659869036672
3970956513673749376
3265575033716245504
1047273177505627776
314626596613682304
2531414966478030592
672429395647399040
2746209274544203136
3251545196626888576
2493188108276214784
2753049233301655168
774021143317003264
2479973528993650816
2755184450522061440
1779364685415657088
365171798977447680
832680191738024192
3890590627524004992
107366318315594752
847608054950412032
1470387624360642432
2430323432174066688
982392684273290112
874539527121637632
2817915471538459008
2551833623255526144
3076662477749997952
4029231282780714112
3703904449460695040
4013810941439079168
2520692357285397120
4028824051161625088
2590452354273367680
2826334599574520192
845674254515168768
665937737262051712
3073682659504066816
825527937319588352
1328739396779560704
1609925682967866752
2520921266157348736
1609489206915230080
1612187511529306624
698429272231269888
2741263533802411904
782895267313066880
1554569876715122944
3906493590046983424
642212926329334784
301342537645051392
1160505042462745728
2521005035199471104
3732004182799355776
1445170187737073408
1743110179275694464
2559317139912137216
3653928313083020416
3269740980195557888
929119284323085696
1380875729907633408
1889585159824193280
3890421650625511680
1484794177324683136
729572625554413568
2520111819440833920
1353356293894157312
2855847347089994496
661276258934567552
1168857486839125760
1294180818605093120
3266885960814138496
1401173333031326464
2518131044948119808
726385141345304448
695032395480815744
655174141197733248
671159184839481600
2500104727904842112
2541094212151338880
2678249594701768704
2746874749660462208
1059753772648116352
136767770342865920
665764392381517440
773010619116300544
713027178876111744
894639179496332416
2558499618657110912
2508305671603510272
927216476372825600
90233414598356096
917163774703011200
1057815638590000384
1900659677161202304
3687395832124627712
1489884370702097280
2500777010545661824
908815320351860992
2658790231755273088
1881328858290417792
2677073907534105600
1591343936458659840
3266371423732076928
1323175043308944256
2501536150310091392
2521200984492265216
1034424215904493568
1039254782803626752
686082031529128832
2570878053706267136
771187358254780800
3937447831665523584
3078343729813268992
2660692932331692928
760591085524449408
859993812918615552
727956313397163136
1610378681758407296
748709251773841024
1263479017983822208
2532977686033857664
2576171480639843328
1573655680585206016
1264170645157108992
3922329027091856768
1045435515618230656
2824322188354192640
2875589902999841024
1596602621399988992
3266413754929765376
303710026697707008
1555002671980841216
2506709631691773952
2677615721953392384
2681091248144192768
1658073159708953984
1892148254570933504
1210609860355219456
2484883329447983104
3838964197208162560
1875991863208864768
3269913809679346816
663275858267326720
2628690310670600320
301527869778825600
3265572525455400064
3689667216989278464
2500491274961510528
2465325624634473600
1583059906616675456
1619542183462765440
310809882515878656
3988881538208737408
803597009675329152
2477317967894681472
2500054901988792704
899441988021648128
3222010871196409856
907613451064141312
3689225518256925056
3110331069986591616
661066630169039104
825223093424443904
1275261384588095616
3263848078906746368
1249517037080866944
832003270532621312
1051833161463513216
3125570163707632000
3719549572210230144
2587675537657320832
1015462626783616640
3073315147743037696
2509370415471177216
1889944940643968256
3891846205378961024
3245776879453898624
1879205941856819840
2698934569515744384
628354475614699264
4030177481255970944
711917015729158912
1021356627582621056
2521536644776420608
675056060207261952
5733369023441536
1902226794764626944
1660168210396032384
3847760457733697280
3998061502522773888
842461241021374720
1525819945454840704
1879785693721409664
2538669720292092288
313318379640312832
320898515880987136
2508072338915320320
4571268864344298368
2689191212867556352
313799862653883648
2520115427213358080
3926773115652764032
1351729493425099520
1474812643266050432
2544581691235652736
3687778251717117568
3845276837060590208
3111578087968599424
1404198497540727680
1898315243493222272
2552540677951679232
2580570179986115712
314969953479314816
1285043773898382336
2578998260610490624
3717148646836872704
2481869293198432768
679887451737981184
1393715173861642624
78094600069553920
4027298410058618496
2839627355853022976
1552571102014416256
2820910850450319232
1799857245696637312
2521356256149524864
140406024255647104
789727907440410496
304608052819948672
2794046890869015808
1781548757889092480
3671767816229040512
1235891407953107200
1377235929806830208
1539158537623136000
2875173467267393792
2530147646184519040
3083229654546759936
1297019620188970368
2874857490817122944
2693369627635323776
584029274957435008
5176476691752606848
2838754103101517312
2738686102452893312
3950988592239567488
1519937528182028416
634383815129174400
745446897694844928
3914894644861338880
1022463423475723392
2798206068479013760
628858769199304192
704277746378804608
925792814973498240
1012816269797477120
693573004249096192
805324995276415744
620475061757279872
4790851335739392
1023860765315244544
1595492874866131456
3903083454733814400
665885033719417984
674897627452868608
3073627275901280384
914860336497990784
2820647483055163904
314123634468316288
1879945810101972992
313551166867014912
685580276270266752
1320378813441619072
753496662840305152
137099586632855424
1524349078070755712
1274531480667139328
917247754199230208
3890157252438766592
1279372660425722752
803201838323358976
795744121531706240
1385061742473287296
2490552411400837248
3861312866259173120
823911174190489472
2444709098714911744
1216136757415372032
857239875593161984
638028971052985984
3196976262742072192
3951177570800645632
2576129183801499520
1021995375118865024
1557788525204825600
3746213519457933056
1245262790370992256
711308637905176448
1557248424479049088
712060605076329984
2833355702872574720
2686471467776959744
324698879038458496
3840602160295908608
763890410681655680
3074944074219888256
1428470083579979776
104720304927986560
1779466184082689792
1247155805796227968
137298495157959552
2821214006421517824
776519577332249600
786938205926223232
761093635352901632
299432544213254016
3125794464078948608
